Team Name,Team Full Name,Team ID,Appear,Win,Win Rate,Duration per Game,Duration per Win,Duration per Lose,Kill,Dead,Bloodiness,Minions Percent per Game,First Blood Percent,First Tower Percent,First Dragon Percent,First Baron Nashor Percent,Dragon Percent,Baron Nashor Percent,Rift Hearld Percent,Ten Minutes Gold Offset per Game,Damage per Minute,Tank per Minute,Put Eye per Minute,Destroy Eye per Minute,Buy True Eye per Minute,Lose
AZE,Team Aze,370,6,1,0.16666666666666666,1502.8333333333333,2222,1359,43,123,1.14280348782739,0.4179850035920743,0.5,0,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.08333333333333333,-3207.3333333333335,1580.4879671731176,2699.461018076966,2.801375180215149,1.091272041699013,1.0047687701009205,5
G2,G2 Esports,21,21,13,0.6190476190476191,1788.8095238095239,1907.6153846153845,1595.75,313,253,0.924476029357829,0.4975258413140381,0.6190476190476191,0.47619047619047616,0.2857142857142857,0.5714285714285714,0.5293650793650793,0.5238095238095238,0.5,31.238095238095237,1859.8179156129374,2660.7927592173564,3.5187009184080926,1.6435511779582057,0.9615333422068414,8
PSG,PSG Talon,100,16,6,0.375,1834.875,1859.3333333333333,1820.2,174,219,0.8085744203072717,0.4556105636252825,0.3125,0.5,0.6875,0.3125,0.41041666666666665,0.3125,0.375,-552.625,1603.4498262824443,2455.61209891682,3.8340486409155936,1.7392192928673615,1.2773349683220927,10
RNG,Royal Never Give Up,15,24,20,0.8333333333333334,1806.6666666666667,1793.25,1873.75,451,236,0.968325650840634,0.5437670813647243,0.75,0.6666666666666666,0.75,0.625,0.7486111111111112,0.6805555555555557,0.6666666666666666,1175.25,2010.2449261992622,2518.9843173431736,3.3929889298892992,1.7712177121771218,1.102859778597786,4
EG,Evil Geniuses,307,21,9,0.42857142857142855,1917.4761904761904,1778.5555555555557,2021.6666666666667,304,299,0.9057678350715695,0.5055845620610493,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.4412698412698413,0.5079365079365079,0.47619047619047616,45.476190476190474,1874.0124667842153,2893.9066729580054,3.272158343060074,1.5407157225519656,0.9640648670126902,12
RED,Red Canids,132,6,2,0.3333333333333333,1643,1739.5,1594.75,73,84,0.9543663839756498,0.4982216481465623,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.40277777777777773,0.16666666666666666,0.6666666666666666,-5.666666666666667,1743.797930614729,2599.634814363968,3.225806451612903,1.3816189896530735,1.247717589774802,4
SGB,⁠Saigon Buffalo,371,16,6,0.375,1730.375,1708.6666666666667,1743.4,229,290,1.1331934248910864,0.48623570158160173,0.3125,0.4375,0.625,0.3125,0.4135416666666667,0.34375,0.375,-231.25,1888.8752438055335,2882.4250523730407,3.3417611789352017,1.3479737051217222,0.9990608972043632,10
IW,İstanbul Wildcats,320,6,1,0.16666666666666666,1633.6666666666667,1701,1620.2,62,137,1.2293039946924578,0.47978578712205394,0.5,0.3333333333333333,0.5,0,0.3861111111111111,0,0.25,-1505.3333333333333,1729.4348092226076,3071.281371148745,2.9198122832075084,1.3405427463782902,0.7957559681697612,5
DFM,DetonatioN FocusMe,228,6,1,0.16666666666666666,1847,1594,1897.6,99,109,1.1146203060987232,0.4536457642420651,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3444444444444444,0.3333333333333333,0.5,550,1880.2111532214403,2756.8327016783974,2.918245804006497,1.7271250676773147,1.1640498105035193,5
T1,SK Telecom T1,3,24,18,0.75,1641.75,1552.388888888889,1909.8333333333333,372,260,0.9908884029987669,0.5539291703557051,0.5833333333333334,0.875,0.375,0.625,0.5930555555555556,0.6041666666666666,0.75,1131.7083333333333,1969.9604081011114,2491.4359677173748,3.589157910765951,1.446627074767778,1.238008222932846,6
ORD,ORDER,255,8,0,0,1579.875,0,1579.875,48,163,1.0188269299334902,0.42782525323827153,0.125,0,0.625,0.125,0.35416666666666663,0.125,0.1875,-2428.25,1591.1274626157133,2849.4184666508427,2.715404699738903,1.110847377165915,0.7690481841917873,8
LGD,Hangzhou LGD Gaming,13,42,15,0.35714285714285715,1964.0238095238096,2107.8,1884.148148148148,464,604,0.7840707427497697,0.4685833771359459,0.4523809523809524,0.5238095238095238,0.5476190476190477,0.2619047619047619,0.4069444444444445,0.29603174603174603,0.4166666666666667,-208.0952380952381,1991.1403944768394,3017.033543866455,3.148783474160191,1.676587181321146,1.1797936694589581,27
UP,⁠Ultra Prime,327,38,12,0.3157894736842105,1904.0263157894738,2056.9166666666665,1833.4615384615386,388,580,0.8139470566093694,0.4697307999869853,0.5263157894736842,0.4473684210526316,0.3157894736842105,0.3157894736842105,0.3128446115288221,0.30701754385964913,0.5789473684210527,-337.0263157894737,2075.57060522715,3056.654734427045,3.548436139482813,1.5681450665487262,1.236438019156082,26
LNG,Suzhou LNG Esports,74,68,35,0.5147058823529411,2002.9411764705883,2017.7714285714285,1987.2121212121212,859,827,0.7595463864901832,0.5095122185607861,0.5588235294117647,0.4852941176470588,0.39705882352941174,0.5294117647058824,0.460189075630252,0.5303921568627451,0.5294117647058824,-169.7058823529412,2148.4718061674007,2969.745374449339,3.4832599118942733,1.6387665198237886,1.1506607929515418,33
TT,⁠ThunderTalk Gaming,182,41,18,0.43902439024390244,1971.5121951219512,1966.2777777777778,1975.608695652174,533,500,0.7638249240113326,0.49419382903680165,0.6341463414634146,0.43902439024390244,0.6097560975609756,0.5121951219512195,0.5437862950058071,0.524390243902439,0.4146341463414634,170.2439024390244,1929.164934679335,2942.9936163895486,3.3120546318289783,1.7644002375296912,1.2195665083135392,23
TES,Top Esports,129,56,39,0.6964285714285714,1983.1607142857142,1958.7435897435898,2039.1764705882354,827,599,0.7807734698016455,0.5192019947754872,0.375,0.5892857142857143,0.6607142857142857,0.5892857142857143,0.588031462585034,0.6205357142857144,0.5267857142857143,16.732142857142858,2293.7707663632186,2911.4481752613524,3.2653502255598474,1.8828169318458088,1.2917690915475837,17
RA,Rare Atom,72,42,14,0.3333333333333333,1875.2619047619048,1958.5,1833.642857142857,431,623,0.8159062693347401,0.5331708214463381,0.38095238095238093,0.38095238095238093,0.3333333333333333,0.42857142857142855,0.47154195011337874,0.38095238095238093,0.5119047619047619,55.95238095238095,2048.6570764718576,2962.015972372113,3.361816127271111,1.7041429133708306,0.9499625449143612,28
OMG,Oh My God,69,48,23,0.4791666666666667,1837.5208333333333,1927.9565217391305,1754.32,592,646,0.8533897763753814,0.47927459143317935,0.5,0.4166666666666667,0.5416666666666666,0.4375,0.47309027777777773,0.4513888888888889,0.6041666666666666,-127.66666666666667,2051.1434110724367,2956.056280541037,3.527170893754039,1.5305948912143854,1.1680139680955999,25
AL,Anyone's Legend,162,37,16,0.43243243243243246,1849.5405405405406,1908.375,1804.7142857142858,447,514,0.8458496416328678,0.45556569769508165,0.4864864864864865,0.35135135135135137,0.5135135135135135,0.4594594594594595,0.4608108108108108,0.4594594594594595,0.40540540540540543,-428.5945945945946,2041.8306957169787,3062.096357020736,3.3264653018280654,1.4414098461268687,1.1371706632764895,21
EDG,Edward Gaming,9,63,39,0.6190476190476191,1927.5079365079366,1894.6666666666667,1980.875,856,623,0.7399107570943935,0.5015890468456858,0.5555555555555556,0.5873015873015873,0.4444444444444444,0.5555555555555556,0.6140967498110355,0.5714285714285714,0.5238095238095238,363.85714285714283,2229.636425024499,2781.118806255301,3.2551283423781014,1.737748387999967,1.1487816326698672,24
NIP,Shenzhen Ninjas in Pyjamas,237,46,31,0.6739130434782609,1921.5217391304348,1880.4516129032259,2006.4,697,543,0.8487070613688756,0.5084612098763117,0.391304347826087,0.6086956521739131,0.5434782608695652,0.5869565217391305,0.5716356107660456,0.6014492753623188,0.6413043478260869,26.652173913043477,2393.4515216653467,3129.1917637741826,2.934494852358864,1.6861635931666477,1.0603009390202511,15
BLG,Bilibili Gaming,22,46,20,0.43478260869565216,1922.0434782608695,1870.65,1961.576923076923,546,605,0.7938295482800982,0.5109862509879969,0.4782608695652174,0.5434782608695652,0.4782608695652174,0.391304347826087,0.5209109730848861,0.4202898550724638,0.532608695652174,207.2608695652174,2151.625760626145,3001.5913769312556,3.4928857420770467,1.6456669758183093,1.2513855271789536,26
WBG,Weibo Gaming,143,45,24,0.5333333333333333,1885.6888888888889,1867.5833333333333,1906.3809523809523,558,541,0.7918187337790464,0.5265588617765434,0.4666666666666667,0.4444444444444444,0.4222222222222222,0.5111111111111111,0.42962962962962975,0.49259259259259264,0.43333333333333335,315.7111111111111,2271.768879042142,2928.4703497690207,3.7772225888564157,1.8278023946450457,1.247996606014896,21
WE,Xian Team WE,75,39,7,0.1794871794871795,1860.948717948718,1863.142857142857,1860.46875,367,589,0.7972171552046573,0.44308954430796377,0.48717948717948717,0.3076923076923077,0.4358974358974359,0.3076923076923077,0.34636752136752136,0.29914529914529914,0.3333333333333333,-279.3333333333333,1830.2261046888134,2948.882152748116,3.353955109745512,1.6889648235666948,1.1838461220496852,32
JDG,Beijing JDG Intel Esports Club,81,55,39,0.7090909090909091,1908.1090909090908,1850.128205128205,2049.4375,922,648,0.9078108431590438,0.5364012184755625,0.5272727272727272,0.6181818181818182,0.6,0.509090909090909,0.622943722943723,0.5287878787878788,0.5181818181818182,264.2,2468.125321593963,3033.8231090275,3.393173632153679,1.7540449373963753,1.1017094505745813,16
RNG,Royal Never Give Up,15,57,35,0.6140350877192983,1902.280701754386,1843.3142857142857,1996.090909090909,810,657,0.823453756381461,0.5063940675024005,0.45614035087719296,0.5263157894736842,0.49122807017543857,0.5964912280701754,0.5366750208855472,0.6081871345029239,0.5175438596491229,17.31578947368421,2191.6738909895785,2747.9341510652034,3.2470718435857235,1.7048787236004794,1.1786405976205847,22
FPX,Fun Plus Phoenix,161,49,23,0.46938775510204084,1877.4897959183672,1829.9130434782608,1919.576923076923,607,663,0.8364072209179387,0.49345639356739424,0.5714285714285714,0.5714285714285714,0.5102040816326531,0.4489795918367347,0.485374149659864,0.4319727891156463,0.46938775510204084,68.28571428571429,2130.108590497516,2957.7990586649566,3.255758339945868,1.8091894300901117,1.1217757100775025,26
IG,Invictus Gaming,14,44,18,0.4090909090909091,1798.0681818181818,1778.7777777777778,1811.423076923077,509,662,0.8896391425711075,0.5048892315652695,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.4090909090909091,0.5117424242424242,0.41287878787878785,0.45454545454545453,-251.22727272727272,1968.387537129495,3124.2629084244454,3.2360487897364596,1.576692156986665,1.1899134171775265,26
GAM,GIGABYTE Adonis Marines,138,6,1,0.16666666666666666,1897,2492,1778,54,107,0.869827909215449,0.47609332398269194,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.4972222222222222,0.08333333333333333,0.25,-1323.6666666666667,1929.014232999473,3211.476014760148,3.9641539272535584,1.5129151291512917,1.1070110701107012,5
RGE,Rogue,239,10,4,0.4,1860.7,2072.25,1719.6666666666667,110,123,0.7599094080957403,0.45379201425950094,0.5,0.4,0.3,0.3,0.4916666666666666,0.35,0.25,-444.5,2044.05976245499,2779.6087493953887,2.905358198527436,1.5413554038802602,0.757779330359542,6
DFM,DetonatioN FocusMe,228,14,7,0.5,1964.0714285714287,2006.2857142857142,1921.857142857143,194,224,0.9215387031112346,0.4896435461054118,0.42857142857142855,0.6428571428571429,0.5714285714285714,0.42857142857142855,0.3940476190476191,0.39285714285714285,0.42857142857142855,-8.714285714285714,2355.6846201403787,2973.1956213405097,2.913045059461032,1.43579299559952,1.171764192457359,7
DRX,Kingzone DragonX,306,26,19,0.7307692307692307,2016.4615384615386,1999,2063.8571428571427,368,237,0.7132297413257872,0.5140577400647649,0.5384615384615384,0.6153846153846154,0.46153846153846156,0.6538461538461539,0.5391941391941392,0.6602564102564101,0.6346153846153846,325.11538461538464,2236.4168001831085,2863.562600137331,3.5877775234607463,1.778439002059968,1.3778896772716869,7
MAD,MAD Lions,308,12,6,0.5,1900.9166666666667,1986.3333333333333,1815.5,162,163,0.8722090988173119,0.5294984435666361,0.75,0.5,0.3333333333333333,0.5833333333333334,0.37361111111111106,0.5416666666666666,0.625,169.33333333333334,1991.152514137916,3089.512077506466,3.201087194774451,1.501906974705186,1.1441848231116567,6
EDG,Edward Gaming,9,11,6,0.5454545454545454,2008.2727272727273,1985,2036.2,144,123,0.7485939498545168,0.5055359239829463,0.7272727272727273,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5374458874458874,0.5757575757575757,0.6363636363636364,388.54545454545456,2317.99194241999,2972.516409397492,3.302702458014576,1.770856910053868,1.1380200081481147,5
JDG,Beijing JDG Intel Esports Club,81,14,10,0.7142857142857143,1883.9285714285713,1923.6,1784.75,218,200,0.9607926125146253,0.5469887650225,0.42857142857142855,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.47023809523809523,0.39285714285714285,0.7142857142857143,-53.285714285714285,2357.6189573459715,3079.6731753554504,3.375924170616114,1.856303317535545,1.1419905213270143,4
CFO,CTBC Flying Oyster,373,6,1,0.16666666666666666,1902.1666666666667,1911,1900.4,48,118,0.8783684318494472,0.444135875025696,0.6666666666666666,0.5,0.5,0.3333333333333333,0.2333333333333333,0.16666666666666666,0.16666666666666666,-906,1796.8246736178041,3215.391220537983,3.375098571804083,1.335319372645229,1.0934898799614474,5
100,100 Thieves,157,6,1,0.16666666666666666,1844.6666666666667,1900,1833.6,53,83,0.7377722785892152,0.4561872287625179,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.30833333333333335,0.4166666666666667,0.6666666666666666,-291.8333333333333,1668.2905674015178,2760.108420672208,3.0357788218286954,1.3444163353812792,1.0354174195880015,5
GEN,Gen.G eSports,206,16,10,0.625,1884.6875,1886.9,1881,200,152,0.7138851315999437,0.5251790948963455,0.625,0.3125,0.5625,0.5,0.503125,0.5625,0.4375,191.625,2136.8595589454485,2765.1653125518155,3.1954899684961036,1.846459956889405,1.2097496269275412,6
RNG,Royal Never Give Up,15,19,12,0.631578947368421,1933.7894736842106,1876,2032.857142857143,294,207,0.8428555299146319,0.5312532204295048,0.6842105263157895,0.5263157894736842,0.631578947368421,0.631578947368421,0.6848370927318296,0.6052631578947368,0.631578947368421,669.7368421052631,2098.091013009635,2711.5878286429697,3.137009417015949,1.7032279135594142,1.1186108540634696,7
LLL,LOUD,372,10,4,0.4,1820.9,1875.25,1784.6666666666667,143,175,1.0580233441553528,0.4856975263870174,0.7,0.3,0.6,0.5,0.5333333333333334,0.5,0.55,-5.6,2247.0163106156297,3461.4289636992694,3.3346147509473334,1.1631610741940799,1.327914767422703,6
ISG,Isurus Gaming,133,5,1,0.2,1765.6,1875,1738.25,53,115,1.1706315703224985,0.43584382224139534,0.2,0,0.4,0.2,0.3333333333333333,0.2,0.1,-1386,1933.1581332125058,3482.113729043951,2.9565020389669234,1.4612596284549162,0.8903488898957862,4
FNC,Fnatic,5,11,6,0.5454545454545454,1845.3636363636363,1866.3333333333333,1820.2,133,130,0.7762746509049226,0.5341924374144741,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.4818181818181818,0.5,0.4090909090909091,21.181818181818183,2208.2772550371938,2775.7722055273657,3.082910488201389,1.2857776245135228,0.8571850830090152,5
EG,Evil Geniuses,307,16,9,0.5625,1808.375,1816.6666666666667,1797.7142857142858,226,179,0.848599411448548,0.5059675126549961,0.4375,0.5625,0.5625,0.5625,0.484375,0.59375,0.5625,371.1875,2055.2975737886222,2929.9384806801686,2.7808115020391235,1.4121794428699799,0.8750950438929979,7
T1,SK Telecom T1,3,18,13,0.7222222222222222,1915.1666666666667,1792.5384615384614,2234,291,211,0.9016739101149214,0.5163494069453276,0.3888888888888889,0.6666666666666666,0.6111111111111112,0.7777777777777778,0.5883597883597883,0.7777777777777778,0.4722222222222222,228.88888888888889,2469.0575232790884,2796.277086415456,3.5488643286049957,1.3889130623966583,1.4010965103124184,5
SGB,⁠Saigon Buffalo,371,9,3,0.3333333333333333,1799.5555555555557,1769.3333333333333,1814.6666666666667,113,128,0.8992915700163171,0.4730973058011165,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.5,-460,2098.4662879723387,2982.977278340331,3.219313410718696,1.5003704618424303,1.100271672017782,6
TES,Top Esports,129,6,3,0.5,1891.1666666666667,1677,2105.3333333333335,82,71,0.828816952255712,0.509468752159486,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.625,0.6666666666666666,0.4166666666666667,801.1666666666666,2221.115713404424,2871.962633295144,3.415880849563761,1.9247378161628623,1.274345642019917,3
DK,DWG KIA,225,12,7,0.5833333333333334,1896.6666666666667,1674,2208.4,174,133,0.8138410216929249,0.5382928773794988,0.4166666666666667,1,0.5833333333333334,0.75,0.7333333333333334,0.6666666666666666,0.7916666666666666,1120.25,2306.7891036906854,2903.6441124780317,3.5878734622144113,1.4736379613356767,1.3233743409490335,5
C9,Cloud9,6,6,1,0.16666666666666666,1632,1670,1624.4,40,88,0.795914077236015,0.4503008598907981,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3111111111111111,0.16666666666666666,0.3333333333333333,-1044.3333333333333,1757.0404411764707,3100,2.5919117647058827,0.9865196078431373,0.6862745098039216,5
G2,G2 Esports,21,6,1,0.16666666666666666,1808.5,1655,1839.2,55,84,0.7721958303306709,0.4140516304882335,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.16666666666666666,-1073.5,1731.6228918993643,3082.7923693668786,3.030135471385126,1.343654962676251,0.8072988664639204,5
BYG,Beyond Gaming,357,5,2,0.4,1914.4,1633,2102,66,72,0.8425228110413592,0.47993730994029243,0.4,0.4,0.6,0.6,0.5233333333333333,0.5,0.4,-449.2,1833.4099456748852,3012.9189302131217,2.9523610530714586,1.2849979105725031,1.1220225658169662,3
CHF,Chief Esports Club,243,5,0,0,1685.4,0,1685.4,44,97,0.9982637373670507,0.4081184640869779,0.2,0,0.6,0,0.39999999999999997,0,0.3,-1441,1989.4054823780707,3130.0676397294415,3.4531861872552514,1.153435386258455,1.1035955856176576,5
IW,İstanbul Wildcats,320,5,0,0,1923.4,0,1923.4,58,109,1.0617402784281298,0.44219943598540823,0.2,0.4,0.4,0,0.32,0.1,0.2,-1073.2,2235.8906103774566,3309.1400644691694,2.707705105542269,1.2103566600811064,0.8484974524279921,5
Noi,Noi,375,11,9,0.8181818181818182,1942.4545454545455,2000.111111111111,1683,245,187,1.2169750693578159,0.5337151575537407,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.5742424242424243,0.6969696969696969,0.6363636363636364,139.0909090909091,2496.1342256751063,3250.319651799504,2.984976833434736,1.384377778817803,1.1204193382318528,2
LNW,LNW,379,12,6,0.5,1874.75,1865.3333333333333,1884.1666666666667,218,226,1.204729905874083,0.4804640604844505,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.43511904761904757,0.3194444444444444,0.5,112.25,2302.835044672623,3488.3931190825447,3.088411788238432,1.602880384051207,1.0668089078543805,6
BIT,BIT,381,10,4,0.4,1775.4,1829.5,1739.3333333333333,132,163,1.0038364378503295,0.4819032513941103,0.5,0.2,0.7,0.4,0.42000000000000004,0.4,0.35,-390.5,1928.2494085839812,2907.117269347753,3.024670496789456,1.432916525853329,0.9361270699560663,6
ZZX,ZZX,376,10,5,0.5,1785.4,1732.6,1838.2,168,162,1.1206137551605972,0.5100330249599331,0.6,0.4,0.8,0.4,0.6661904761904762,0.4666666666666666,0.45,237.9,2335.5337739442143,3147.4997199507116,2.8665845188753223,1.2366976587879468,0.9510473843396438,5
LuoB,LuoB,377,12,7,0.5833333333333334,1890.75,1716,2135.4,244,223,1.2492138469250513,0.4864585071235075,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.5,0.5152777777777777,0.4444444444444444,0.5,44.166666666666664,2809.356075631363,3323.27118868174,3.0807880470712683,1.3407378024593417,0.9916699722332408,5
QWE,QWE,378,6,2,0.3333333333333333,1660,1685,1647.5,130,128,1.5266207337828257,0.5504080533498857,0.6666666666666666,0.5,0.8333333333333334,0.5,0.6333333333333333,0.4166666666666667,0.5833333333333334,-1075.8333333333333,2797.2289156626507,3960.614457831325,2.319277108433735,1.1987951807228916,0.6867469879518072,4
EBM,EBM,374,8,3,0.375,1697.125,1569,1774,163,176,1.4715945809383517,0.5050932652638924,0.375,0.75,0.25,0.375,0.37916666666666665,0.375,0.625,730,2572.1646902850407,3524.6387272593356,2.762024011195404,1.1224865581498122,0.8352360609854902,5
SSS,SSS,380,3,0,0,1609.3333333333333,0,1609.3333333333333,46,82,1.5824471104832518,0.42116841662082255,0.6666666666666666,0,0,0.6666666666666666,0.19444444444444442,0.6666666666666666,0.16666666666666666,-422,2595.969345484673,4317.091963545981,2.1748135874067938,1.0314830157415078,0.820215410107705,3
WE,Xian Team WE,75,4,2,0.5,2378.25,2466,2290.5,67,57,0.7954524157378373,0.5272325244028608,0.25,0.75,0.25,0.25,0.530952380952381,0.3333333333333333,0.375,-155.75,2588.666035950804,3326.622516556291,3.6959949542731,1.684011352885525,1.1479028697571743,2
IG,Invictus Gaming,14,5,2,0.4,1987.8,2290.5,1786,78,109,1.1517570367856735,0.4324079546586533,0.4,0,0.4,0.6,0.42666666666666664,0.6,0.6,-628.2,2665.312405674615,3784.032598853003,3.006338665861757,1.5756112284938122,1.2979172955025655,3
TP,Team Pinnacle,336,4,1,0.25,1715.25,2262,1533,35,82,0.974344512283556,0.40266865863296203,0.25,0,0.5,0.25,0.22916666666666666,0.25,0,-2528.75,1481.1805859204198,3266.9785745518147,2.1775251421075645,0.8657630083078269,0.7170966331438566,3
LCC,LCC,392,4,2,0.5,1856.5,2164.5,1548.5,58,66,0.9998185095053888,0.46128090679708056,0.5,0.25,0.25,0.25,0.4291666666666667,0.375,0.25,-104.75,2183.2534338809587,3008.8392135739296,2.7471047670347426,1.3331537840021546,0.8806894694317263,2
SDX,Shu Dai Xiong Gaming,313,3,1,0.3333333333333333,1733.3333333333333,2125,1537.5,49,61,1.2735527454572881,0.45594564023302336,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3833333333333333,0.3333333333333333,0.3333333333333333,-483.3333333333333,2290.5461538461536,3409.903846153846,3.3807692307692307,1.4884615384615383,1.0038461538461538,2
LML,LML,387,5,3,0.6,2034.2,2055.3333333333335,2002.5,85,75,0.9265836568320523,0.48951906987336163,0.6,0.2,0.4,0.4,0.5633333333333332,0.4,0.6,467.4,2195.1351882804047,3493.94553141284,2.5484219840723625,1.6812506144921835,0.831776619801396,2
AL,Anyone's Legend,162,6,2,0.3333333333333333,1844.6666666666667,2010,1762,46,68,0.6245893022047124,0.48655550669120734,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.45,0.16666666666666666,0.3333333333333333,-841,1755.4282616552223,2768.2291290206,3.539934947596675,1.5992049150704735,1.1763642934586194,4
DHM,DHM,384,5,3,0.6,1950.8,1964.3333333333333,1930.5,70,54,0.7702485995286967,0.5169408673125407,0.6,0.4,0.4,0.2,0.5566666666666668,0.3,0.6,260.8,2033.202788599549,2792.2452327250357,2.989542751691614,1.4517121181053927,0.9780602829608366,2
MAX,MAX,340,7,4,0.5714285714285714,1793.857142857143,1956.5,1577,86,91,0.8624302630459785,0.4493771190605365,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.4833333333333334,0.5,0.5,-520.7142857142857,2068.4399139921957,2718.271880226169,3.0819463247590986,1.4382416182209126,0.8839691008998964,3
DYU,DYU,385,7,5,0.7142857142857143,1851.857142857143,1955.6,1592.5,121,72,0.8965627004232931,0.5211373173808459,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.46904761904761905,0.6428571428571429,0.5,115.42857142857143,2151.872251793566,3048.0814626243923,3.3418190233742187,1.3469104373987502,1.1478824346216152,2
TT,⁠ThunderTalk Gaming,182,18,12,0.6666666666666666,1833.5,1832.9166666666667,1834.6666666666667,294,215,0.9144855283719969,0.4945464449257361,0.4444444444444444,0.5,0.6666666666666666,0.7777777777777778,0.6138888888888888,0.75,0.6111111111111112,296.1666666666667,2276.580310880829,2906.183074265976,3.708753749659122,1.507135714935006,1.1180801745295883,6
BLG,Bilibili Gaming,22,16,12,0.75,1826.375,1798,1911.5,295,185,0.9863764344403223,0.5717751654644716,0.5,0.6875,0.6875,0.5,0.6322916666666667,0.5208333333333333,0.5,26.125,2535.4835397987817,3028.780370953391,3.053179111628225,1.6261720621449591,1.0676887276709328,4
RNG,Royal Never Give Up,15,6,3,0.5,1933.5,1786,2081,80,87,0.8479854578007756,0.48011437212837266,1,0.5,0.3333333333333333,0.5,0.5111111111111111,0.4444444444444444,0.5833333333333334,1068.5,2328.9526764934058,3141.2567882079134,3.6927851047323506,1.748125161623998,1.2516162399793123,3
RTL,RTL,382,4,2,0.5,2086.5,1778,2395,83,71,1.0805026387319179,0.5086922751110596,1,0.5,0.5,0.75,0.64375,0.5833333333333333,0.625,868.5,1951.7757009345796,3292.1926671459382,3.357296908698778,1.6750539180445723,0.9777138749101366,2
Team Name,Team Full Name,Team ID,Appear,Win,Win Rate,Duration per Game,Duration per Win,Duration per Lose,Kill,Dead,Bloodiness,Minions Percent per Game,First Blood Percent,First Tower Percent,First Dragon Percent,First Baron Nashor Percent,Dragon Percent,Baron Nashor Percent,Rift Hearld Percent,Ten Minutes Gold Offset per Game,Damage per Minute,Tank per Minute,Put Eye per Minute,Destroy Eye per Minute,Buy True Eye per Minute,Lose
AL,Anyone's Legend,162,34,3,0.08823529411764706,1817.0294117647059,2267.3333333333335,1773.4516129032259,293,590,0.8555088024368368,0.44408146687447636,0.2647058823529412,0.3235294117647059,0.4117647058823529,0.17647058823529413,0.3225490196078432,0.17647058823529413,0.5147058823529411,-934.9705882352941,1644.8472782013305,2983.9518282911667,3.2681008109551786,1.4470936726071966,1.1431068809789733,31
LGD,Hangzhou LGD Gaming,13,37,11,0.2972972972972973,1834.1891891891892,2071.818181818182,1733.6538461538462,392,547,0.838872632997443,0.45720054394183746,0.3783783783783784,0.2972972972972973,0.6216216216216216,0.32432432432432434,0.4191441441441442,0.30630630630630634,0.3783783783783784,-929.3243243243244,1789.444632726737,2797.4225300228395,3.144772710528255,1.577248950121565,1.1237014661460252,26
OMG,Oh My God,69,39,11,0.28205128205128205,1823.5128205128206,2003.6363636363637,1752.75,403,594,0.8471391238776923,0.4607039347381516,0.4358974358974359,0.358974358974359,0.5641025641025641,0.38461538461538464,0.4414529914529914,0.36324786324786323,0.44871794871794873,-979.6923076923077,1783.6697273507039,2986.355161213212,3.3181939620625167,1.450286148178354,1.1794648255691327,28
TT,⁠ThunderTalk Gaming,182,38,12,0.3157894736842105,1859.0526315789473,1997.9166666666667,1794.9615384615386,424,598,0.8846069859593018,0.4692986437871496,0.39473684210526316,0.5263157894736842,0.5526315789473685,0.3684210526315789,0.4520676691729324,0.34210526315789475,0.5526315789473685,-634.3684210526316,1788.2266009852215,3162.2006115169015,3.3106845591982332,1.533038899269577,1.2697468999490402,26
RA,Rare Atom,72,45,25,0.5555555555555556,1967.1555555555556,1942.36,1998.15,566,571,0.7712530003053837,0.5222977616081436,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4444444444444444,0.5012433862433862,0.4962962962962963,0.43333333333333335,149.53333333333333,2038.669483292289,2886.1286459863086,3.506247034635458,1.7751519396308264,1.0146630216217438,20
EDG,Edward Gaming,9,49,35,0.7142857142857143,1926.1224489795918,1937.857142857143,1896.7857142857142,708,489,0.7617088024254847,0.5098413994087048,0.5714285714285714,0.5306122448979592,0.5714285714285714,0.5510204081632653,0.5889941690962098,0.564625850340136,0.5204081632653061,187.10204081632654,1914.9205340114431,2686.364272091545,3.392244119516847,1.7031150667514303,1.1938970120788304,14
